,x0,x1,x2,x3,x4,x5
0,2.2924124320439123,16.961687329650484,4.635896655267289,0.6447943416402486,13.814815058161923,9.546235510469796
1,2.272676232486657,14.697129910021587,3.7285311080534522,0.5383064994481738,15.349218832623844,9.405590434276428
2,1.1883756588138448,9.139352878993687,2.487362810537388,0.38584506146107234,7.680967791513289,4.8595454524730055
3,1.6339306128605933,12.648159650154927,3.436469112414559,0.46090797893633817,10.087775518955837,6.995334727562221
4,1.3052054691359798,8.127749397395364,1.9770288282523647,0.319987929509412,8.895490745965693,5.583484550494188
5,2.368243196250659,15.784144307998494,4.262214084486173,0.6290982358779742,15.242228593515154,10.458938451019058
6,3.518665312217591,23.56360607366099,6.411397612533477,0.9390881863724974,22.352984721724717,14.239702082340067
7,2.0082022790508867,13.435831170303553,3.555860104635822,0.5806323773188475,13.236450226658508,8.640972828771782
8,0.712206028390107,6.382788619752958,1.67701746810598,0.23470149360603376,4.62057126608184,3.7295127149763747
9,0.366270423673988,3.0822929649532025,0.7096777659068731,0.10725978053217389,2.7699412780553896,1.77350556873671
10,1.2005378596807041,6.963436579058115,1.6205570333289496,0.1444815662980662,8.179084633401708,5.4834966292746765
11,3.34004839690531,21.535508630162504,5.469374060828672,0.9048803840385262,22.24504274944469,13.84711083635905
12,1.3171775670710555,7.848742694602428,1.8077935114079706,0.24918229168563144,9.149440601074787,6.180991282287398
13,3.6095323835906825,22.447325613046658,5.333658200107315,0.8863991254460111,23.630531826265237,14.669704279032368
14,3.234151874156915,22.529738855240005,5.936892024423263,0.9391158979190011,20.813728986542976,13.914626506611443
15,1.2627199986428987,7.286401086093692,1.7433796084117135,0.19154436699613298,8.580903014847825,5.123646537274777
16,2.2035786555038364,15.017616470965352,3.963216667623972,0.5350788172374555,14.19257054508664,9.05778848583622
17,1.7111061670975787,10.734310570262528,2.4781125918942,0.3573696792681451,12.123400653259974,7.019342843357427
18,0.7116052137061756,5.48057850981931,1.2805310209378347,0.08813133290829622,4.58473928430363,3.257669032847533
19,3.664634183951355,24.648240307119956,6.370490664881979,0.9861219094280471,23.16180085149281,15.417609239807573
20,1.7872184853219708,13.424748855165962,3.94735530740869,0.5426228445504231,11.114429608312275,7.466377866801793
21,1.466507282601352,9.643971002520335,2.1794183192130343,0.22170200088607483,9.722578073424172,6.035755631357528
22,2.40902946259191,13.930321824651283,3.2164354425359347,0.4998682950877519,16.569284537924332,9.796449893431735
23,2.7044221283099477,17.07173282288698,4.327673183978558,0.6641745252338537,17.427766297356087,11.510905003986428
24,2.1546619157581994,14.423655805521935,3.809174484076115,0.5485474433539093,13.601687265010865,8.677545723368246
25,1.1576656110846049,8.204613893690059,2.112317187473937,0.19192669814139296,7.368844035115653,5.616596373637726
26,0.5906815330287424,3.13264639223447,0.5298231053825352,0.06177899243314611,4.256518634762358,3.250660378458209
27,3.627525771856165,22.35002927808301,5.65614489105917,0.8972695249182363,24.261113246879273,15.393132220902707
28,0.8200970839294751,6.475147935596386,1.771964690714899,0.2295117108703304,4.806588213881037,3.6442751405448934
29,1.9967517268152046,12.113394360403559,2.889058062718892,0.4721493436665113,13.890113874932368,8.668580863564646
30,2.3274919224455943,17.747192313891826,5.029051340265024,0.7119511737297668,14.070689355073014,10.140233062255206
31,2.441834542693266,16.584108896456218,4.16120657632461,0.6085282343805117,16.01779660659305,9.855248215452399
32,2.993269543755882,19.65934907610979,4.907837390482257,0.7534108378611605,19.318097619029786,12.053988329193444
33,2.8019776776983423,16.996570767929317,4.005317907571199,0.6675300360355286,18.874673526362496,12.014911478498222
34,2.0749770868855673,11.908289876971335,2.5596161052450905,0.3595478461392284,14.862058112530184,9.289685838794925
35,2.8619913464509823,19.36804213742998,5.2273907129090915,0.7442251408376588,18.396179106436016,11.766452174266272
36,0.8265673224443907,6.59134622095223,2.005891467401797,0.24681059021891638,4.737803873662101,3.5030468451057653
37,0.6636677062526066,5.60525159061014,1.622032934104302,0.19666138172466807,3.774887949131119,3.3952512887208233
38,3.576820920153349,21.922604132821974,5.220649279313618,0.868681486457602,23.947124376455918,14.650481056615341
39,2.9534091836902507,19.458941496429645,5.078624048900123,0.788279553181907,19.35849100737823,11.861907425075305
40,0.8238099588191073,8.316672752950204,2.598874135197812,0.2687205133964443,4.202949012646035,4.224889435806776
41,3.887685259953384,24.1697349455971,6.142186978542433,0.964688944458594,25.35350207217314,15.668500868612528
42,1.3919046880142587,8.274887463547289,2.007288866738769,0.2478742800083018,9.712309363667677,5.951175844666225
43,0.6773541380116193,2.7203367021800386,0.32265926225319885,0.008189636832790503,5.632790410026553,3.118163081843638
44,1.585918992248207,12.130262185414102,3.5201284511102817,0.42262276191200876,9.987884124892465,6.6165685583906635
45,1.4269471609781603,7.583058901930789,1.5924234976089309,0.23677803541835263,10.087966716671827,6.058939792146406
46,2.989135065579158,23.53501954916942,6.792296347307391,0.9662270174793413,17.963844692376153,12.10435781733894
47,1.0231074139615686,7.850099416880677,2.311430433563102,0.24805672029566195,6.777383533632456,4.535433387935203
48,1.2746298954830455,8.460593585086134,1.885659767370846,0.2872284113252732,9.252646393023635,5.605559217308592
49,1.4926503385332444,9.338335190384306,2.1737904351574837,0.36120643629525506,10.632593054044202,6.629728351550959
